id,earliest_cr_line,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
219000,Jun-95,6566,6320.252182,1/1/2011,376.23,1/1/2011
219070,Nov-95,9516,6981.616732,9/1/2010,14.2,9/1/2010
219178,1-Feb,2126,5956.081936,3/1/2011,5.38,2/1/2011
219315,Mar-00,7209,3247.74,10/1/2008,406.07,5/1/2016
219425,Mar-96,7180,2041.95,2/1/2010,82.71,4/1/2016
219967,1-Jan,7386,6806.118745,2/1/2011,189.5,5/1/2016
220023,Sep-91,6035,2053.046429,9/1/2010,3.53,8/1/2010
220873,Mar-91,28653,5232.92,7/1/2009,100.29,12/1/2009
221264,Dec-82,49459,17877.41305,10/1/2012,576.87,10/1/2012
221301,Jan-94,22738,24252.07319,1/1/2009,16875.62,1/1/2009
222179,Aug-93,24406,5860.77,9/1/2009,306.18,5/1/2016
222488,May-96,25946,20965.61911,3/1/2010,1.62,3/1/2010
222492,Oct-91,0,22075.41171,10/1/2011,457.35,11/1/2011
222829,Aug-93,4765,16608.25963,2/1/2011,461.98,2/1/2016
223015,Sep-98,15222,30303.20243,2/1/2011,852.07,5/1/2016
223308,Jan-82,8035,8826.723137,2/1/2011,262.84,2/1/2011
223345,Nov-94,14214,6789.28,4/1/2009,452.67,5/1/2016
223626,Dec-93,23442,23388.13123,2/1/2011,651.26,9/1/2012
223992,Jul-94,101443,8144.508608,9/1/2010,1344.08,9/1/2010
224210,Nov-95,25988,17913.07722,12/1/2010,3.98,2/1/2014
224381,Mar-87,51039,32241.16,7/1/2010,880.88,11/1/2010
224541,Aug-91,23370,21073.33692,7/1/2008,17780.31,1/1/2014
224614,Nov-89,119420,8336.311783,2/1/2011,237.97,1/1/2016
224894,Mar-97,0,9252.222945,8/1/2010,8.07,5/1/2016
224984,Jul-00,15564,5650.292855,10/1/2010,781.17,10/1/2014
225054,Feb-94,13686,10816.7109,2/1/2011,256.11,9/1/2014
225812,Sep-90,6921,23208.16065,8/1/2010,84.32,7/1/2010
225897,3-Oct,4220,4626.141666,8/1/2010,15.37,7/1/2010
226154,Dec-99,29877,6145.854768,2/1/2011,177.49,1/1/2011
226735,Nov-92,21573,810.16,10/1/2008,101.52,5/1/2016
226780,May-94,18316,4785.98,6/1/2009,400.22,5/1/2016
227383,Apr-93,1458,12202.10933,2/1/2011,404.57,1/1/2011
227538,Sep-86,3179,13777.70649,2/1/2011,385.05,1/1/2011
227568,Oct-92,4365,13660.10174,1/1/2009,9628.44,1/1/2010
227773,Nov-90,209,11014.83429,2/1/2011,306.93,4/1/2015
228424,Dec-86,12573,24507.02701,9/1/2011,142.14,8/1/2011
228892,Dec-00,806,9228.56,12/1/2008,795.72,11/1/2009
228923,Jul-98,4134,7796.54,5/1/2009,491.73,11/1/2009
229276,Sep-90,0,17863.54136,2/1/2011,501.2,3/1/2016
229565,Apr-94,22157,8223.877074,2/1/2011,233.16,6/1/2015
229930,Feb-90,54925,29184.8668,5/1/2010,7882.11,5/1/2016
230185,Apr-96,50908,9398.755128,2/1/2011,261.9,1/1/2011
230545,Oct-80,16164,2958.620897,12/1/2010,189.02,1/1/2011
231005,Mar-88,14046,8586.59,5/1/2008,278.22,5/1/2016
231321,Apr-94,4767,11239.62089,2/1/2011,313.59,1/1/2011
231540,Dec-00,23882,2134.066814,2/1/2011,62.63,1/1/2011
231935,Sep-85,674,13462.15692,7/1/2010,9.8,6/1/2010
232302,May-95,56842,28968.66479,2/1/2011,808.99,1/1/2011
232488,Feb-80,19948,29235.21402,2/1/2011,813.36,1/1/2011
232568,Feb-85,10979,4699.385513,2/1/2011,134.88,5/1/2016
232726,May-98,14643,11809.97272,9/1/2010,1931.96,3/1/2013
232917,Sep-00,15680,3139.617736,7/1/2008,2743.44,2/1/2015
232947,Dec-95,16670,13732.39857,1/1/2011,764.96,1/1/2011
233852,Dec-97,2624,10504.35423,4/1/2009,6475.57,12/1/2014
233978,Aug-88,2773,2836.084386,2/1/2011,81.37,5/1/2016
234451,Nov-82,2279,21864.12229,1/1/2011,559.98,5/1/2016
234585,Jan-96,28110,13497.93326,11/1/2009,360.86,2/1/2010
234707,Apr-83,997,24095.73896,12/1/2010,2000.54,12/1/2010
235094,Nov-87,2787,17317.37905,8/1/2011,393.72,7/1/2011
235269,May-98,1612,13269.8,3/1/2010,650.16,4/1/2016
235704,Mar-88,10214,12454.10019,1/1/2011,693.66,1/1/2011
236199,Jun-97,19892,21940.38411,10/1/2008,16453.79,10/1/2008
237246,4-Sep,1834,8543.353911,3/1/2009,3234.38,2/1/2009
237452,Feb-92,108397,17945.98469,2/1/2011,503.92,2/1/2016
237549,May-94,3348,4377.367603,9/1/2009,2130.04,8/1/2009
237776,Feb-98,983,7830.662309,2/1/2011,227.81,2/1/2011
237880,Mar-93,603,8688.619461,1/1/2011,487.96,12/1/2015
237883,Mar-90,13662,14110.50457,11/1/2009,6002.52,9/1/2010
238327,Apr-95,26044,17144.61461,2/1/2011,473.81,5/1/2016
238360,Aug-94,16212,13924.44629,3/1/2011,391.52,3/1/2011
238587,Oct-90,8516,9262.212248,9/1/2010,2248.7,9/1/2010
238612,Dec-00,3953,2240.040083,6/1/2010,8.75,6/1/2010
238935,Feb-92,12672,7593.351831,3/1/2009,4917.41,3/1/2009
238983,4-Jan,1346,11549.68832,2/1/2011,323.21,2/1/2011
238989,Nov-96,12425,11481.4317,2/1/2011,327.14,2/1/2012
239690,1-Mar,12032,13741.25,6/1/2010,35.74,5/1/2016
239761,Jan-93,14377,11801.64501,2/1/2011,331.69,5/1/2015
239843,Nov-84,464,13455.35,12/1/2009,640.76,4/1/2016
240105,3-May,10900,6388.917702,11/1/2008,1316.09,4/1/2010
240220,1-Sep,7006,1535.588749,3/1/2011,3.12,3/1/2011
240361,Sep-90,19708,4895.662379,2/1/2011,143.93,7/1/2014
240974,Nov-85,30949,6579.365667,2/1/2011,179.33,1/1/2015
241117,Nov-96,6101,6505.131537,1/1/2009,4558.42,3/1/2010
241502,2-Jul,1235,3400.279544,2/1/2011,105.26,12/1/2013
241536,Oct-99,18028,14923.82084,2/1/2009,9974.99,1/1/2016
241659,Feb-99,8828,12553.40827,7/1/2008,11004.96,2/1/2014
241850,Feb-94,6033,1707.963961,2/1/2011,49.01,5/1/2016
242092,Apr-94,64885,7270.343911,3/1/2011,23.06,5/1/2016
242229,Apr-92,27905,14601.34666,1/1/2011,822.56,4/1/2012
242260,Nov-81,14081,12186.32397,8/1/2010,2638.19,2/1/2013
242333,Apr-78,426,7124.59,12/1/2009,444.85,1/1/2011
242356,Sep-73,12301,26186.85552,12/1/2011,5490.51,4/1/2016
242452,3-Nov,0,3644.2411,3/1/2011,4.21,11/1/2015
242642,Oct-98,2248,19215.58368,2/1/2011,542.62,2/1/2015
242695,Feb-89,44,580.4627947,5/1/2010,158.54,12/1/2013
242839,Dec-98,2296,28227.74389,1/1/2010,460.08,1/1/2010
243046,Aug-95,16264,6596.41,9/1/2009,347.5,5/1/2016
243078,May-98,12758,6816.574202,11/1/2009,2927.28,5/1/2016
243130,Sep-94,2573,6768.669733,2/1/2011,197.42,2/1/2011
243207,Sep-98,15176,8344.133402,12/1/2009,10.78,12/1/2009
243243,Apr-95,7239,5000.98644,2/1/2009,3369.41,5/1/2016
243280,Oct-00,11217,6373.844983,3/1/2009,308.26,3/1/2012
243314,1-Mar,12979,2826.644886,2/1/2009,1906.11,2/1/2009
243406,Apr-92,21894,6945.386577,2/1/2011,209.41,9/1/2012
243430,Jul-98,4933,15049.73286,11/1/2009,6418.18,11/1/2009
243622,4-Jul,6206,12223.18099,2/1/2011,349.31,11/1/2013
243737,3-Jan,16326,8102.920768,2/1/2011,236.33,2/1/2016
243957,Sep-96,33,8250.187857,9/1/2010,5359.25,5/1/2016
244029,Jun-95,19901,813.4943502,11/1/2008,15.6,2/1/2010
244261,Nov-99,4385,3271.510038,2/1/2011,99.07,2/1/2011
244437,Dec-94,18966,21211.05998,2/1/2011,616.02,4/1/2016
244872,Jan-91,8788,3346.881216,9/1/2009,1619.15,9/1/2009
245124,Aug-99,1276,1760.436132,2/1/2011,52.56,3/1/2016
245190,Nov-94,22635,7204.230806,2/1/2011,213.39,5/1/2016
245733,Feb-85,1715,7187.25003,3/1/2011,44.77,5/1/2016
245765,Feb-85,1715,11171.25422,3/1/2011,12.92,5/1/2016
245846,1-Jun,2574,2893.896999,2/1/2011,87.09,2/1/2011
246179,Aug-71,25336,5780.499244,2/1/2011,172.56,2/1/2011
246276,May-98,18485,1452.19,5/1/2008,343,1/1/2009
246516,1-Jun,9048,9763.582101,9/1/2010,1603.11,9/1/2010
246553,Nov-88,14421,11026.45429,9/1/2010,1813.02,9/1/2010
247062,Mar-00,9121,7083.527241,2/1/2010,2485.24,2/1/2010
247424,Dec-89,120563,9389.262214,2/1/2011,272.33,1/1/2016
248108,4-Aug,710,3383.738402,1/1/2011,196.97,1/1/2011
248130,Jun-98,20762,1672.110127,9/1/2010,248.44,9/1/2010
248304,Aug-98,1839,6831.602566,2/1/2011,191.58,2/1/2011
248498,May-99,8629,22572.5166,2/1/2011,635.07,2/1/2011
248539,Jan-99,11735,11898.71247,2/1/2011,360.46,8/1/2011
248583,2-May,5506,21100.39176,12/1/2010,2323.98,10/1/2015
248817,Jan-96,3831,4321.66,11/1/2009,413.4,4/1/2010
248841,Jun-90,6094,6736.777813,2/1/2011,224.31,2/1/2011
248927,Sep-00,15597,6191.09597,9/1/2008,1028.61,8/1/2008
249164,Mar-95,52214,29074.27733,3/1/2011,814.87,12/1/2013
249699,Aug-89,507,14565.87,12/1/2009,644.71,5/1/2010
249840,Nov-96,0,7041.983574,2/1/2011,206.81,2/1/2011
249942,Jan-99,4760,5895.487459,2/1/2011,190.22,2/1/2011
249955,2-May,25160,18593.47,12/1/2009,856.63,5/1/2010
249972,Nov-98,10837,5895.54,8/1/2009,327.53,5/1/2016
249999,Oct-91,90335,11281.06877,2/1/2011,319.6,2/1/2011
250422,Jun-89,4010,4095.469038,5/1/2008,3839.12,1/1/2008
250699,Dec-94,3389,6031.094479,2/1/2011,187.01,5/1/2016
250951,Jul-91,39702,18062.05344,2/1/2011,506.6,2/1/2011
251142,Oct-98,653,19589.91857,2/1/2011,545.76,2/1/2011
251214,Jul-90,5274,6040.16,3/1/2008,6040.38,1/1/2008
251663,Dec-00,11788,2827.31758,6/1/2008,2558.32,2/1/2008
251682,Apr-91,122,3353.0359,2/1/2011,102.91,9/1/2013
251789,Mar-86,22122,11349.69093,2/1/2009,7517.48,2/1/2009
251996,1-Nov,103,5613.985776,2/1/2011,176.71,2/1/2011
252482,May-84,8866,12135.63573,10/1/2009,5541.74,11/1/2013
252729,Oct-91,4929,17765.98751,2/1/2011,497.68,11/1/2013
252973,3-Jul,11794,2863.907822,6/1/2010,5.82,6/1/2010
253020,Oct-93,462,18264.7807,2/1/2011,513.09,2/1/2011
253085,Jun-99,5855,17293.35,7/1/2010,608.58,11/1/2015
253222,Apr-97,6688,23259.40462,2/1/2011,656.05,9/1/2015
253227,Sep-00,12220,900.4925062,2/1/2011,27.29,8/1/2015
253425,1-Oct,8736,6630.163712,4/1/2009,4090.06,5/1/2009
253427,Jan-98,170,18257.19163,2/1/2011,516.11,2/1/2011
253601,1-Mar,15923,19736.63951,2/1/2011,565.57,2/1/2011
253727,5-Jan,0,5095.746951,9/1/2010,14.96,9/1/2010
253766,Dec-95,1340,16778.59,1/1/2011,50.19,4/1/2016
253973,Nov-96,8575,11791.05254,3/1/2011,336.72,5/1/2016
253987,3-Oct,21498,3498.140851,6/1/2010,28.48,5/1/2016
254201,Jul-85,32406,21161.21375,2/1/2011,604.55,6/1/2014
254250,May-96,7902,4750.92,2/1/2011,131.97,11/1/2013
254378,Dec-92,46789,3301.8,12/1/2008,330.53,1/1/2009
254533,Jan-94,7897,9026.384772,5/1/2010,40.86,5/1/2010
254762,Mar-95,6422,7713.733168,1/1/2009,2347.25,5/1/2016
254979,Jul-86,1467,11327.92778,1/1/2011,685.85,2/1/2011
255150,2-Oct,16694,29746.89255,2/1/2011,843.17,2/1/2011
255171,1-Oct,1698,5630.277322,11/1/2010,12.72,2/1/2016
255845,Feb-99,8801,11473.92089,2/1/2011,318.72,2/1/2011
255888,Dec-00,5500,6117.122634,8/1/2010,458.47,9/1/2010
256019,Oct-98,3282,13361.99097,7/1/2010,2915.47,8/1/2010
256021,2-Apr,23908,5102.54,10/1/2008,28.02,6/1/2009
256365,3-Jul,6088,8149,1/1/2009,815.04,5/1/2016
256406,3-Sep,2217,11467.4452,7/1/2008,10033.69,7/1/2009
256450,Oct-84,22247,7693.600936,3/1/2011,222.17,5/1/2016
256458,Oct-96,14555,3585.6,3/1/2011,99.6,2/1/2011
256488,Jun-97,15491,14750.08694,3/1/2011,411.52,2/1/2015
256704,May-89,24299,5768.7,11/1/2009,428.38,5/1/2016
256991,Nov-89,44543,9624.6,8/1/2009,535.02,5/1/2016
257019,Dec-99,3735,5718.182591,4/1/2010,1706.22,5/1/2010
257223,3-Nov,2352,4372.208137,3/1/2009,2825.89,3/1/2009
257346,Sep-00,7607,11376.62802,6/1/2009,6358.53,6/1/2009
257612,Jul-00,12303,10205.90808,10/1/2009,51.73,2/1/2014
258521,4-Dec,5824,8423.18,3/1/2011,224.58,2/1/2011
258603,Mar-99,5071,11885.31,1/1/2010,504.84,7/1/2010
258644,1-Dec,24,17523.3185,3/1/2011,488.96,2/1/2011
258652,May-99,16616,13490.73,5/1/2009,7913.27,5/1/2009
258717,Apr-98,31566,8837.67,4/1/2009,135.74,8/1/2009
258828,May-98,4110,24124.5992,3/1/2011,678.78,5/1/2016
258870,Jul-99,16738,18312.08883,1/1/2010,7362.64,12/1/2009
259032,2-Mar,54392,28939.13354,3/1/2011,808.99,2/1/2011
259106,Feb-90,46427,3518.917698,10/1/2010,22.8,10/1/2010
259414,Aug-96,10944,4878.86,3/1/2011,111.64,3/1/2011
259505,Dec-96,16805,24342.94676,3/1/2011,682.24,2/1/2011
259595,Oct-00,9255,11575.63529,3/1/2011,327.73,2/1/2011
259945,Dec-96,16194,23473.06549,3/1/2011,656.11,4/1/2016
259956,Apr-96,4643,24571.63184,5/1/2008,23028.66,2/1/2008
259968,Nov-96,3808,11379.35395,1/1/2011,944.7,12/1/2010
260049,May-98,9080,18613.42744,3/1/2011,518.82,5/1/2016
260113,3-Sep,4551,10513.97555,3/1/2011,295.97,2/1/2011
260277,Aug-97,11927,11898.7228,3/1/2011,336.77,2/1/2011
260324,Mar-93,5261,10298.94,9/1/2010,339.6,2/1/2011
260368,Jan-93,1139,3073.921317,10/1/2008,621.14,5/1/2010
260597,May-00,5280,6945.386576,3/1/2011,198.84,6/1/2012
260801,Nov-00,13607,11362.73603,4/1/2010,3681.47,4/1/2010
260928,Jun-96,11134,14178.3,11/1/2010,36.42,10/1/2010
261281,Dec-99,23623,11843.99797,3/1/2011,333.15,5/1/2011
261382,Feb-96,9711,11049.85748,6/1/2010,13.41,2/1/2013
261456,Feb-96,2456,3384.329118,3/1/2011,103.04,12/1/2015
261972,Jan-97,11969,6716.99,3/1/2010,4.56,3/1/2010
262041,Nov-95,32421,6383.566029,12/1/2008,4847.67,7/1/2013
262113,Jul-00,1348,6573.906462,3/1/2011,205.53,2/1/2011
262215,Nov-96,26255,25595.0472,3/1/2011,734.93,5/1/2016
262563,Nov-93,20838,9152.1,9/1/2009,508.59,5/1/2016
262618,Feb-98,11188,16449.77723,3/1/2011,457.88,5/1/2016
262669,Mar-85,0,11274.87841,1/1/2011,940.13,5/1/2016
262961,3-Jul,167,947.3765785,11/1/2008,748.4,10/1/2008
263180,2-Mar,10997,11898.71949,3/1/2011,338.66,9/1/2015
263677,Dec-98,2308,1104.124048,6/1/2009,654.25,10/1/2011
263697,Mar-99,15506,7165.25,5/1/2009,481.4,12/1/2009
263741,May-99,7720,9475.196882,3/1/2011,269.56,3/1/2011
263906,Jul-96,11973,5868.294364,3/1/2011,167.74,3/1/2011
264003,2-Jul,142,23756.46018,2/1/2010,11.27,2/1/2010
264267,Aug-95,3050,9353.76,11/1/2009,582.44,4/1/2010
264499,Feb-94,14453,17775.45801,9/1/2011,9.11,9/1/2011
264630,Feb-00,7842,6535.58453,7/1/2011,172.84,6/1/2011
264754,Jan-00,5762,1635.28,12/1/2008,162.26,10/1/2009
264792,Dec-96,2339,11386.14201,3/1/2011,318.7,6/1/2012
264886,1-Sep,17436,13509.34777,3/1/2011,380.46,4/1/2016
264923,Jun-86,11648,8702.38,9/1/2009,482.32,5/1/2016
265007,Feb-00,8731,8680.25,3/1/2009,663.47,11/1/2009
265076,Apr-98,22210,6251.188137,3/1/2011,190.38,3/1/2011
265097,1-Oct,6496,7970.457926,3/1/2011,225.15,3/1/2011
265115,3-Dec,3041,3598.6,1/1/2009,360.29,5/1/2016
265117,4-Nov,2000,10284.70929,6/1/2008,9624.64,2/1/2008
265521,Dec-93,3717,6517.47,3/1/2010,171.86,5/1/2016
265613,Aug-95,34841,15104.23412,12/1/2010,1657.15,2/1/2014
265836,Dec-96,5257,6751.87,12/1/2010,179.86,5/1/2016
265904,Dec-00,15193,18241.83912,5/1/2009,11118.66,4/1/2009
266047,Aug-00,3245,11836.91226,1/1/2011,1209.28,11/1/2012
266130,2-Oct,14694,15697.87,11/1/2010,490.29,4/1/2016
266179,Jun-96,438,7989.945253,2/1/2010,3030.82,2/1/2010
266282,Feb-90,38605,9149.105025,5/1/2010,2720.94,5/1/2010
266327,4-Nov,6611,3424.580243,11/1/2010,476.98,5/1/2011
266544,Oct-96,5723,9244.542981,8/1/2009,1964.34,8/1/2009
266798,Jun-73,8366,5640.513454,3/1/2011,166.94,3/1/2011
266963,1-Jan,7583,7374.76,12/1/2009,387.43,5/1/2010
266989,2-Nov,4524,6902.129457,5/1/2010,2.48,5/1/2016
267477,Feb-98,3596,9303.757586,3/1/2011,272.21,5/1/2016
267516,Jan-94,12704,16457.82,8/1/2009,879.92,4/1/2016
267686,Nov-93,16724,5083.615409,3/1/2009,3429.75,3/1/2009
267736,Jan-94,311,23046.93833,3/1/2011,641.5,3/1/2011
267976,Apr-95,19771,5053.88,4/1/2008,5054.17,1/1/2010
268156,Nov-98,10826,21406.18106,4/1/2012,1052.84,4/1/2012
268379,Sep-98,281,21583.75371,4/1/2009,3877.95,4/1/2009
268476,Jan-99,4289,22822.30302,4/1/2009,14496.11,12/1/2015
268502,Dec-95,21364,5653.2,10/1/2008,807.74,5/1/2016
268516,Aug-90,22627,18521.03491,3/1/2011,521.21,3/1/2011
268549,May-99,11258,14802.45826,3/1/2011,426.35,3/1/2011
268675,May-99,0,13476.79531,10/1/2009,3936.64,5/1/2016
268761,4-Jan,26996,9517.943042,3/1/2011,277.88,4/1/2015
268855,Mar-97,3834,2410.4,8/1/2008,482.32,5/1/2016
269127,Jun-93,9416,21946.94538,8/1/2009,11633.47,7/1/2014
269256,Dec-98,25807,10566.20658,3/1/2011,305.79,10/1/2015
269289,Dec-95,16167,11340.23973,10/1/2010,1773.04,1/1/2011
269571,Oct-00,12678,12978.25881,11/1/2010,8.05,11/1/2010
269818,4-Aug,8747,10145.92323,3/1/2011,293.01,1/1/2013
270002,4-May,5694,4107.36,9/1/2008,684.64,5/1/2016
270302,Jul-95,12008,12171.47571,3/1/2011,348.1,3/1/2011
270343,Jul-95,14129,10039.68048,3/1/2011,278.88,3/1/2011
270351,Oct-99,15553,17523.31742,3/1/2011,491.12,4/1/2011
270400,May-83,26966,10756.8,3/1/2011,298.8,3/1/2016
270466,Mar-96,2388,11872.92003,11/1/2010,1629.82,11/1/2010
270568,4-Aug,11698,7215.590722,6/1/2008,6747.89,6/1/2013
270712,2-Oct,5570,7895.848431,10/1/2008,6450.74,4/1/2011
270860,Dec-95,4641,8066.509909,3/1/2011,225.73,11/1/2013
271004,Nov-00,15774,13086.7672,4/1/2009,4830.29,4/1/2009
271045,Nov-96,9288,18181.75518,12/1/2010,414.36,12/1/2010
271192,2-Dec,17488,10391.56792,3/1/2011,307.12,4/1/2013
271196,Dec-93,209,14734.59283,3/1/2011,441.2,3/1/2011
271356,Jun-92,15049,8026.805966,3/1/2011,228.33,9/1/2015
271434,Feb-96,23253,13147.20592,3/1/2011,365.2,3/1/2011
271652,May-98,10769,21742.68232,4/1/2011,8.08,10/1/2015
271792,May-84,21357,30912.92786,4/1/2011,219.69,4/1/2011
271900,Dec-98,29884,11523.5911,3/1/2011,322.72,9/1/2012
271927,May-75,16386,29074.28645,3/1/2011,822.15,4/1/2016
271979,Apr-77,26888,10795.25071,1/1/2009,7862.78,1/1/2009
272103,1-Jan,7067,12115.9235,3/1/2011,340.83,3/1/2011
272266,Dec-97,36467,14278.5178,3/1/2011,408.73,3/1/2011
272368,Jun-95,14371,4687.75,2/1/2010,150.5,7/1/2010
272429,Oct-97,25870,7860.11,7/1/2009,491.3,5/1/2016
272583,May-96,1727,14982.61665,3/1/2011,425.55,3/1/2011
273165,Jun-96,28846,9450.27,5/1/2009,636.39,10/1/2009
273432,Aug-92,2329,14648.60282,3/1/2011,410.76,5/1/2014
273445,Nov-76,324,2012.48,4/1/2008,2012.6,5/1/2010
273535,Oct-91,20845,7237.372196,3/1/2011,215.45,10/1/2015
273608,1-Sep,12569,12041.08,3/1/2010,491.3,8/1/2010
274375,Dec-99,9697,11793.27039,4/1/2011,262.04,4/1/2011
274763,1-Sep,2952,11301.32473,2/1/2010,1430.25,4/1/2016
274823,Aug-88,13427,6455.09877,3/1/2011,188.73,5/1/2016
275098,1-Sep,6045,4665.78,10/1/2008,667.06,5/1/2016
275339,Dec-95,18913,23313.93114,10/1/2008,18991.76,9/1/2008
275605,Jan-88,18593,14605.76887,3/1/2011,418.21,4/1/2016
275790,Nov-93,0,11268.78876,1/1/2011,31.37,1/1/2011
275880,Feb-94,13207,14750.08151,3/1/2011,411.12,3/1/2011
276107,2-Oct,3273,5659.669345,3/1/2011,179.97,3/1/2011
276232,Oct-93,19368,22813.42033,3/1/2011,646.27,3/1/2011
276355,May-94,782,13294.34,8/1/2009,782.44,5/1/2016
276857,Jun-00,6362,21274.69977,6/1/2011,338.9,12/1/2014
276979,Nov-95,15342,12733.17786,3/1/2011,363.48,3/1/2011
277162,Nov-88,871,6809.04171,1/1/2009,4856.13,5/1/2016
277468,May-91,13238,8913.881445,2/1/2010,3388.3,8/1/2011
277583,1-Feb,1918,10856.06737,3/1/2011,330.42,3/1/2011
277628,Sep-00,5649,16728.72839,3/1/2011,469.75,3/1/2011
277688,Sep-00,3332,5664.34,3/1/2010,230.47,8/1/2010
277709,Aug-76,14706,32599.22819,4/1/2012,32.36,3/1/2012
277875,2-Dec,27129,24124.60146,3/1/2011,684.48,8/1/2015
277895,Mar-92,1152,9692.726155,3/1/2011,275.46,1/1/2014
278018,Oct-97,8837,13192.1,1/1/2010,431.5,5/1/2016
278066,Dec-95,2246,1082.393355,3/1/2011,24.51,3/1/2011
278075,Jan-96,9258,14018.66568,3/1/2011,396.92,3/1/2011
278405,Oct-94,8671,14605.75522,3/1/2011,407.14,3/1/2011
278622,Nov-00,20065,16853.87668,12/1/2010,61.13,5/1/2016
278911,Aug-97,1573,6798.76,11/1/2009,329,7/1/2010
279032,Jun-92,4359,13259.26593,12/1/2009,6102.8,12/1/2009
279242,2-Sep,10055,12080.80463,9/1/2010,1629.46,5/1/2016
279283,Jun-87,2549,14670.44633,3/1/2011,442.54,8/1/2014
279455,Oct-95,16021,9803.794096,10/1/2010,475.47,11/1/2010
279901,Aug-90,0,29349.84847,1/1/2011,8058.2,4/1/2014
280056,May-88,22205,14342.4,4/1/2011,398.4,5/1/2016
280176,Mar-83,9438,11547.31215,3/1/2011,331.75,3/1/2011
280193,May-92,18343,11386.49962,3/1/2011,323.82,8/1/2012
280337,Sep-89,74885,13955.66453,3/1/2011,408.16,5/1/2016
280356,May-00,4873,5841.075969,3/1/2011,168.37,3/1/2016
280623,Sep-99,11332,16908.80932,1/1/2010,1542.21,1/1/2010
280776,Jan-98,20033,11291.85,10/1/2009,340.78,5/1/2016
280871,Sep-00,4565,6513.605327,3/1/2011,195.75,3/1/2011
281381,Feb-94,4000,10057.61449,6/1/2009,5914.87,6/1/2009
281384,Jul-87,0,4164.404336,3/1/2011,114.9,3/1/2011
281565,1-Apr,1767,8181.311416,5/1/2010,2889.87,5/1/2010
281651,Dec-97,768,14605.78363,3/1/2011,421.02,3/1/2011
281788,Apr-94,12226,10888.33565,6/1/2010,2964.62,7/1/2010
281836,Feb-98,2724,3275.099203,11/1/2009,1035.46,12/1/2009
281841,Jul-88,308,3948.37295,3/1/2011,116.36,3/1/2011
282054,2-Jan,1946,1285.472759,8/1/2009,155.59,11/1/2015
282074,Feb-95,4446,4272.952925,12/1/2008,3242.43,2/1/2016
282202,2-Mar,8486,10283.46813,3/1/2010,3606.18,11/1/2015
282275,Feb-90,19826,7335.221185,3/1/2011,233.19,3/1/2011
282347,Jun-00,3212,5273.514173,2/1/2009,1023.69,2/1/2009
282569,Nov-95,10918,13861.22548,8/1/2009,7355.37,9/1/2009
282707,3-Feb,8850,11466.39128,2/1/2011,306.86,2/1/2011
283014,Nov-90,10366,4672.840531,3/1/2011,134.67,3/1/2011
283106,4-Jan,10765,13130.97862,9/1/2010,2508.69,10/1/2015
283707,Mar-85,5482,6767.46,2/1/2009,658,9/1/2009
283826,Nov-95,5196,17332.24072,2/1/2011,997.37,3/1/2011
284136,Nov-96,3114,28900.63568,1/1/2011,45.94,1/1/2011
284168,Jan-96,213,9524.521999,5/1/2010,11.41,5/1/2010
284207,2-Dec,6450,8964.004915,3/1/2011,249,5/1/2016
284637,1-Oct,15486,12586.96116,10/1/2008,114.04,9/1/2008
285386,Nov-98,5623,9045.347408,7/1/2010,2218.89,11/1/2012
285738,Jan-96,1308,4383.947297,4/1/2009,2827.72,12/1/2012
285781,Nov-99,11556,14715.67262,10/1/2008,12028.28,10/1/2008
286038,Jul-98,623,4263.845118,3/1/2011,123.86,3/1/2011
286066,Nov-97,0,29205.51729,3/1/2011,821.55,3/1/2011
286120,Oct-99,22044,14689.65836,3/1/2011,434.37,3/1/2011
286167,Dec-92,8793,8588.451651,5/1/2009,14.98,5/1/2009
286636,Jul-95,2796,13842.22578,8/1/2008,12069.47,5/1/2016
286828,Nov-87,8298,17604.92205,3/1/2011,502.07,5/1/2016
286955,Sep-00,10211,13447.90109,3/1/2011,418.07,3/1/2011
287417,Jul-00,22188,6949.50032,6/1/2010,19.48,10/1/2015
287421,1-Nov,21160,1877.4,9/1/2008,314,4/1/2016
287454,Sep-97,2096,3761.753509,6/1/2009,2347.71,4/1/2016
287491,1-Jul,55632,18619.96492,3/1/2011,1049.64,3/1/2011
287550,Dec-96,3415,8681.74729,4/1/2011,256.62,3/1/2011
287629,Mar-00,1287,7970.185106,4/1/2011,221.87,5/1/2016
287875,Mar-83,36164,10299.21,7/1/2011,201.09,12/1/2011
287965,Nov-00,20658,24504.78581,3/1/2011,746.18,3/1/2011
288099,Jul-80,24397,8215.652708,3/1/2011,235.65,7/1/2015
288392,2-Jan,1946,3082.664941,1/1/2010,18.72,11/1/2015
288584,Aug-90,0,11599.28938,7/1/2010,3736.62,4/1/2014
288651,May-99,14582,1753.74,6/1/2010,97.53,5/1/2016
288675,Feb-98,14971,7511.496079,3/1/2011,224.93,3/1/2011
288720,Aug-97,43868,25053.11546,10/1/2011,499.07,2/1/2014
288880,Jul-96,6512,11629.72365,4/1/2011,344.26,8/1/2014
289587,Dec-96,7905,8500.705136,7/1/2011,236.13,4/1/2016
289651,Mar-96,6161,7692.42,1/1/2011,36.46,1/1/2011
289873,3-Feb,3964,17605.28,3/1/2010,5809.23,5/1/2016
289894,Aug-94,1815,7009.289742,5/1/2011,195.38,4/1/2015
